Dataset,Model,Tree_Index,Node,Left_Child,Right_Child,Feature,Threshold,Impurity,Samples,Weighted_Samples,Is_Leaf,Value_0,Value_1,Positive_Probability
ibm,Random Forest,0,38,-1,-1,leaf,,0.46426140456380804,3,4.883783495249279,True,0.36632390745501286,0.6336760925449871,0.6336760925449871
ibm,Random Forest,0,39,-1,-1,leaf,,0.2709229950483595,2,3.6910857264866017,True,0.16156462585034012,0.8384353741496599,0.8384353741496599
ibm,Random Forest,0,40,41,96,num__EnvironmentSatisfaction,1.5,0.4850499651318687,683,957.8869648766853,False,0.586458183152681,0.413541816847324,0.413541816847322
ibm,Random Forest,0,41,42,47,num__Education,1.5,0.48045549780178365,132,217.04588448809676,False,0.4011453031004167,0.5988546968995828,0.598854696899583
ibm,Random Forest,0,42,43,46,num__JobInvolvement,2.5,0.3088690474316944,14,16.214412298494715,False,0.8091366627951994,0.19086333720480061,0.19086333720480061
ibm,Random Forest,0,43,44,45,num__DailyRate,1042.5,0.4998271122191107,5,6.0764812640119565,False,0.490702479338843,0.5092975206611571,0.5092975206611571
ibm,Random Forest,0,44,-1,-1,leaf,,0.2709229950483595,2,3.6910857264866017,True,0.16156462585034012,0.8384353741496599,0.8384353741496599
ibm,Random Forest,0,45,-1,-1,leaf,,0.0,3,2.385395537525355,True,1.0,0.0,0.0
ibm,Random Forest,0,46,-1,-1,leaf,,0.0,9,10.137931034482758,True,1.0,0.0,0.0
ibm,Random Forest,0,47,48,53,num__JobInvolvement,1.5,0.46526044324298044,118,200.83147218960204,False,0.36820554496296054,0.6317944550370386,0.6317944550370391
ibm,Random Forest,0,48,49,52,num__MonthlyIncome,5030.5,0.10332684039788598,9,32.73641507419664,False,0.05465004793863855,0.9453499520613615,0.9453499520613615
ibm,Random Forest,0,49,50,51,num__WorkLifeBalance,2.5,0.34790499931597574,5,7.978520337354542,False,0.22423288749016523,0.7757671125098348,0.7757671125098348
ibm,Random Forest,0,50,-1,-1,leaf,,0.2709229950483595,2,3.6910857264866017,True,0.16156462585034012,0.8384353741496599,0.8384353741496599
ibm,Random Forest,0,51,-1,-1,leaf,,0.4015957503821098,3,4.28743461086794,True,0.2781844802342606,0.7218155197657394,0.7218155197657394
ibm,Random Forest,0,52,-1,-1,leaf,,0.0,4,24.757894736842104,True,0.0,1.0,1.0
ibm,Random Forest,0,53,54,93,num__YearsInCurrentRole,7.5,0.4899946180890179,109,168.09505711540533,False,0.42927029651206217,0.5707297034879372,0.5707297034879375
ibm,Random Forest,0,54,55,78,num__DistanceFromHome,12.5,0.4656217422739447,88,147.1098537418598,False,0.3688926818860677,0.6311073181139317,0.6311073181139321
ibm,Random Forest,0,55,56,63,num__NumCompaniesWorked,2.5,0.49893237361858844,64,84.36139639158756,False,0.5231043976486341,0.47689560235136497,0.4768956023513654
ibm,Random Forest,0,56,57,62,num__DailyRate,599.5,0.300405037366401,36,33.62152236575211,False,0.8159073935772965,0.1840926064227035,0.1840926064227035
ibm,Random Forest,0,57,58,61,num__DistanceFromHome,5.5,0.49737647669980334,12,13.34566029678659,False,0.5362182502351834,0.46378174976481656,0.46378174976481656
ibm,Random Forest,0,58,59,60,num__RelationshipSatisfaction,1.5,0.3479049993159763,5,7.978520337354542,False,0.22423288749016523,0.7757671125098348,0.7757671125098348
ibm,Random Forest,0,59,-1,-1,leaf,,0.0,2,1.1926977687626774,True,1.0,0.0,0.0
ibm,Random Forest,0,60,-1,-1,leaf,,0.1603168341233363,3,6.785822568591865,True,0.08788159111933395,0.9121184088806661,0.9121184088806661
ibm,Random Forest,0,61,-1,-1,leaf,,0.0,7,5.367139959432048,True,1.0,0.0,0.0
ibm,Random Forest,0,62,-1,-1,leaf,,0.0,24,20.275862068965516,True,1.0,0.0,0.0
ibm,Random Forest,0,63,64,65,num__MonthlyIncome,3069.0,0.44157662837691525,28,50.73987402583539,False,0.3290857354942471,0.6709142645057526,0.6709142645057528
ibm,Random Forest,0,64,-1,-1,leaf,,0.0,5,18.568421052631578,True,0.0,1.0,1.0
ibm,Random Forest,0,65,66,71,num__TotalWorkingYears,16.0,0.4992761451516958,23,32.1714529732038,False,0.5190243902439025,0.48097560975609754,0.48097560975609754
ibm,Random Forest,0,66,67,68,num__NumCompaniesWorked,4.5,0.32714863958449636,13,15.021714529732037,False,0.7939824488090264,0.20601755119097367,0.20601755119097367
ibm,Random Forest,0,67,-1,-1,leaf,,0.0,9,8.94523326572008,True,1.0,0.0,0.0
ibm,Random Forest,0,68,69,70,num__DistanceFromHome,3.5,0.4998271122191107,4,6.0764812640119565,False,0.490702479338843,0.5092975206611571,0.5092975206611571
ibm,Random Forest,0,69,-1,-1,leaf,,0.2709229950483595,2,3.6910857264866017,True,0.16156462585034012,0.8384353741496599,0.8384353741496599
ibm,Random Forest,0,70,-1,-1,leaf,,0.0,2,2.385395537525355,True,1.0,0.0,0.0
ibm,Random Forest,0,71,72,77,cat__Gender_Female,0.5,0.4015957503821098,10,17.14973844347176,False,0.2781844802342606,0.7218155197657394,0.7218155197657394
ibm,Random Forest,0,72,73,76,num__RelationshipSatisfaction,3.5,0.2709229950483595,7,14.764342905946407,False,0.16156462585034012,0.8384353741496599,0.8384353741496599
ibm,Random Forest,0,73,74,75,num__MonthlyIncome,11222.5,0.4015957503821098,5,8.57486922173588,False,0.2781844802342606,0.7218155197657394,0.7218155197657394
ibm,Random Forest,0,74,-1,-1,leaf,,0.1603168341233363,3,6.785822568591865,True,0.08788159111933395,0.9121184088806661,0.9121184088806661
ibm,Random Forest,0,75,-1,-1,leaf,,0.0,2,1.7890466531440161,True,1.0,0.0,0.0
ibm,Random Forest,0,76,-1,-1,leaf,,0.0,2,6.189473684210526,True,0.0,1.0,1.0
ibm,Random Forest,0,77,-1,-1,leaf,,0.0,3,2.385395537525355,True,1.0,0.0,0.0
ibm,Random Forest,0,78,79,90,num__DailyRate,1170.5,0.27092299504836015,24,62.74845735027224,False,0.1615646258503401,0.8384353741496597,0.83843537414966
ibm,Random Forest,0,79,80,83,num__DistanceFromHome,17.0,0.20659438802155772,19,56.075627201878945,False,0.11698197693943801,0.8830180230605618,0.883018023060562
ibm,Random Forest,0,80,81,82,cat__Department_Research & Development,0.5,0.08769595427864185,8,25.95059250560478,False,0.045960328979196906,0.9540396710208031,0.9540396710208031
ibm,Random Forest,0,81,-1,-1,leaf,,0.0,5,21.66315789473684,True,0.0,1.0,1.0
ibm,Random Forest,0,82,-1,-1,leaf,,0.4015957503821098,3,4.28743461086794,True,0.2781844802342606,0.7218155197657394,0.7218155197657394
ibm,Random Forest,0,83,84,89,cat__JobRole_Manufacturing Director,0.5,0.29284075427084455,11,30.125034696274152,False,0.17816211710773078,0.8218378828922692,0.8218378828922692
ibm,Random Forest,0,84,85,88,cat__MaritalStatus_Single,0.5,0.19187240024496655,9,27.739639158748798,False,0.10749038243946595,0.892509617560534,0.892509617560534
ibm,Random Forest,0,85,86,87,num__YearsSinceLastPromotion,0.5,0.3252542549931552,5,11.669606063841144,False,0.20441097364174288,0.7955890263582571,0.7955890263582571
ibm,Random Forest,0,86,-1,-1,leaf,,0.0,2,9.284210526315789,True,0.0,1.0,1.0
ibm,Random Forest,0,87,-1,-1,leaf,,0.0,3,2.385395537525355,True,1.0,0.0,0.0
ibm,Random Forest,0,88,-1,-1,leaf,,0.07146453857421875,4,16.070033094907654,True,0.037109375,0.962890625,0.962890625
ibm,Random Forest,0,89,-1,-1,leaf,,0.0,2,2.385395537525355,True,1.0,0.0,0.0
ibm,Random Forest,0,90,91,92,num__MonthlyRate,9671.5,0.49737647669980445,5,6.672830148393295,False,0.5362182502351834,0.46378174976481656,0.46378174976481656
ibm,Random Forest,0,91,-1,-1,leaf,,0.2709229950483595,2,3.6910857264866017,True,0.16156462585034012,0.8384353741496599,0.8384353741496599
ibm,Random Forest,0,92,-1,-1,leaf,,0.0,3,2.9817444219066935,True,1.0,0.0,0.0
ibm,Random Forest,0,93,94,95,num__NumCompaniesWorked,0.5,0.25144848411041276,21,20.985203373545424,False,0.8525276697577027,0.14747233024229733,0.14747233024229733
ibm,Random Forest,0,94,-1,-1,leaf,,0.4015957503821098,2,4.28743461086794,True,0.2781844802342606,0.7218155197657394,0.7218155197657394
ibm,Random Forest,0,95,-1,-1,leaf,,0.0,19,16.697768762677484,True,1.0,0.0,0.0
ibm,Random Forest,0,96,97,162,num__Age,32.5,0.4603790348102008,551,740.8410803885921,False,0.6407497161449975,0.3592502838550078,0.3592502838550059
ibm,Random Forest,0,97,98,135,cat__OverTime_Yes,0.5,0.4995475106346988,159,264.38343119461956,False,0.48495856779922664,0.5150414322007737,0.5150414322007735
ibm,Random Forest,0,98,99,108,num__YearsWithCurrManager,1.5,0.4632484919782388,122,169.83388491512767,False,0.6355571982997599,0.36444280170024,0.36444280170024007
ibm,Random Forest,0,99,100,103,num__TrainingTimesLastYear,2.5,0.43534993614930495,15,40.97230703533681,False,0.32020836525203006,0.6797916347479701,0.67979163474797
ibm,Random Forest,0,100,101,102,num__YearsWithCurrManager,0.5,0.3698562424222682,7,12.636318992206682,False,0.7550919026328863,0.24490809736711378,0.24490809736711378
ibm,Random Forest,0,101,-1,-1,leaf,,0.0,4,6.559837728194726,True,1.0,0.0,0.0
ibm,Random Forest,0,102,-1,-1,leaf,,0.4998271122191107,3,6.0764812640119565,True,0.490702479338843,0.5092975206611571,0.5092975206611571
ibm,Random Forest,0,103,104,107,num__NumCompaniesWorked,3.5,0.2206574769893258,8,28.335988043130136,False,0.12627381479840497,0.8737261852015951,0.8737261852015951
ibm,Random Forest,0,104,105,106,num__JobSatisfaction,2.5,0.30507342942985327,5,19.051777516814347,False,0.18780889621087316,0.8121911037891268,0.8121911037891268
ibm,Random Forest,0,105,-1,-1,leaf,,0.0,2,2.385395537525355,True,1.0,0.0,0.0
ibm,Random Forest,0,106,-1,-1,leaf,,0.1328836257496604,3,16.666381979288992,True,0.07156308851224105,0.928436911487759,0.928436911487759
ibm,Random Forest,0,107,-1,-1,leaf,,0.0,3,9.284210526315789,True,0.0,1.0,1.0
ibm,Random Forest,0,108,109,126,num__JobInvolvement,2.5,0.3887738555980266,107,128.8615778797909,False,0.735824240062354,0.2641757599376458,0.26417575993764586
ibm,Random Forest,0,109,110,123,cat__JobRole_Healthcare Representative,0.5,0.49918906129164786,34,51.59359453400235,False,0.520136269619175,0.4798637303808249,0.4798637303808249
ibm,Random Forest,0,110,111,122,num__PercentSalaryHike,18.5,0.4950472810583768,28,45.03375680580761,False,0.4502369668246446,0.5497630331753556,0.5497630331753555
ibm,Random Forest,0,111,112,113,num__MonthlyRate,8809.0,0.47755756409085615,23,40.859314615138246,False,0.3940697495775081,0.605930250422492,0.6059302504224919
ibm,Random Forest,0,112,-1,-1,leaf,,0.0,8,7.752535496957403,True,1.0,0.0,0.0
ibm,Random Forest,0,113,114,119,num__DailyRate,438.5,0.37717099892159167,15,33.106779118180846,False,0.2521805081532044,0.7478194918467956,0.7478194918467956
ibm,Random Forest,0,114,115,116,num__MonthlyIncome,2848.5,0.2709229950483595,6,22.14651435891961,False,0.16156462585034012,0.8384353741496599,0.8384353741496599
ibm,Random Forest,0,115,-1,-1,leaf,,0.0,2,2.9817444219066935,True,1.0,0.0,0.0
ibm,Random Forest,0,116,117,118,cat__BusinessTravel_Travel_Rarely,0.5,0.06029734114281293,4,19.164769937012917,False,0.031116934163118243,0.9688830658368818,0.9688830658368818
ibm,Random Forest,0,117,-1,-1,leaf,,0.0,2,9.284210526315789,True,0.0,1.0,1.0
ibm,Random Forest,0,118,-1,-1,leaf,,0.11342592218855008,2,9.880559410697128,True,0.06035578144853875,0.9396442185514613,0.9396442185514613
ibm,Random Forest,0,119,120,121,num__YearsWithCurrManager,3.5,0.4916228092619491,9,10.960264759261236,False,0.4352806414662085,0.5647193585337915,0.5647193585337915
ibm,Random Forest,0,120,-1,-1,leaf,,0.0,2,6.189473684210526,True,0.0,1.0,1.0
ibm,Random Forest,0,121,-1,-1,leaf,,0.0,7,4.77079107505071,True,1.0,0.0,0.0
ibm,Random Forest,0,122,-1,-1,leaf,,-1.7763568394002505e-15,5,4.174442190669371,True,1.0,0.0,0.0
ibm,Random Forest,0,123,124,125,cat__Gender_Male,0.5,3.3306690738754696e-15,6,6.559837728194726,False,1.0,0.0,0.0
ibm,Random Forest,0,124,-1,-1,leaf,,0.0,3,2.9817444219066935,True,1.0,0.0,0.0
ibm,Random Forest,0,125,-1,-1,leaf,,0.0,3,3.5780933062880322,True,1.0,0.0,0.0
ibm,Random Forest,0,126,127,134,num__StockOptionLevel,0.5,0.21143704614701764,73,77.26798334578845,False,0.8798440165732394,0.12015598342676083,0.1201559834267608
ibm,Random Forest,0,127,128,131,num__YearsWithCurrManager,2.5,0.39894250238470563,28,33.73451478595068,False,0.7247860066989207,0.27521399330107926,0.27521399330107926
ibm,Random Forest,0,128,129,130,cat__MaritalStatus_Single,0.5,0.49737647669980334,9,13.34566029678659,False,0.5362182502351834,0.46378174976481656,0.46378174976481656
ibm,Random Forest,0,129,-1,-1,leaf,,0.2709229950483595,3,7.382171452973203,True,0.16156462585034012,0.8384353741496599,0.8384353741496599
ibm,Random Forest,0,130,-1,-1,leaf,,0.0,6,5.963488843813387,True,1.0,0.0,0.0
ibm,Random Forest,0,131,132,133,num__HourlyRate,90.5,0.2574936224489798,19,20.388854489164085,False,0.8482142857142857,0.15178571428571427,0.15178571428571427
ibm,Random Forest,0,132,-1,-1,leaf,,0.0,17,16.697768762677484,True,1.0,0.0,0.0
ibm,Random Forest,0,133,-1,-1,leaf,,0.2709229950483595,2,3.6910857264866017,True,0.16156462585034012,0.8384353741496599,0.8384353741496599
ibm,Random Forest,0,134,-1,-1,leaf,,-6.661338147750939e-16,45,43.53346855983774,True,1.0,0.0,0.0
ibm,Random Forest,0,135,136,159,num__YearsAtCompany,8.5,0.3369189142365058,37,94.54954627949186,False,0.2144469525959367,0.785553047404063,0.7855530474040632
ibm,Random Forest,0,136,137,146,num__RelationshipSatisfaction,2.5,0.285753502648709,32,89.77875520444113,False,0.17270311844497271,0.8272968815550272,0.8272968815550272
ibm,Random Forest,0,137,138,139,num__DistanceFromHome,2.5,0.13288362574966028,13,49.99914593786698,False,0.07156308851224105,0.928436911487759,0.928436911487759
ibm,Random Forest,0,138,-1,-1,leaf,,0.0,2,1.7890466531440161,True,1.0,0.0,0.0
ibm,Random Forest,0,139,140,145,num__MonthlyIncome,4453.5,0.07146453857421864,11,48.21009928472296,False,0.037109375,0.9628906250000001,0.9628906250000001
ibm,Random Forest,0,140,141,142,num__Education,1.5,0.028786098515966252,8,40.82792783174976,False,0.014606396063960638,0.9853936039360393,0.9853936039360394
ibm,Random Forest,0,141,-1,-1,leaf,,0.0,3,18.568421052631578,True,0.0,1.0,1.0
ibm,Random Forest,0,142,143,144,cat__JobRole_Laboratory Technician,0.5,0.05214601169577282,5,22.25950677911818,False,0.026790750141003947,0.973209249858996,0.973209249858996
ibm,Random Forest,0,143,-1,-1,leaf,,0.0,3,15.473684210526315,True,0.0,1.0,1.0
ibm,Random Forest,0,144,-1,-1,leaf,,0.1603168341233363,2,6.785822568591865,True,0.08788159111933395,0.9121184088806661,0.9121184088806661
ibm,Random Forest,0,145,-1,-1,leaf,,0.2709229950483608,3,7.382171452973203,True,0.16156462585034012,0.8384353741496599,0.8384353741496599
ibm,Random Forest,0,146,147,156,cat__MaritalStatus_Married,0.5,0.4198610727656351,19,39.77960926657414,False,0.2998264162853085,0.7001735837146915,0.7001735837146915
ibm,Random Forest,0,147,148,155,num__StockOptionLevel,0.5,0.2267045106176604,12,32.027073769616734,False,0.13034104272834185,0.8696589572716583,0.8696589572716581
ibm,Random Forest,0,148,149,152,num__MonthlyRate,14928.0,0.14532814440104236,10,30.238027116472722,False,0.07888727423707702,0.921112725762923,0.921112725762923
ibm,Random Forest,0,149,150,151,num__YearsAtCompany,5.0,0.46426140456380804,4,4.883783495249279,False,0.36632390745501286,0.6336760925449871,0.6336760925449871
ibm,Random Forest,0,150,-1,-1,leaf,,0.2709229950483595,2,3.6910857264866017,True,0.16156462585034012,0.8384353741496599,0.8384353741496599
ibm,Random Forest,0,151,-1,-1,leaf,,0.0,2,1.1926977687626774,True,1.0,0.0,0.0
ibm,Random Forest,0,152,153,154,num__NumCompaniesWorked,1.5,0.04593490271045719,6,25.354243621223443,False,0.02352067343401832,0.9764793265659817,0.9764793265659817
ibm,Random Forest,0,153,-1,-1,leaf,,0.11342592218855008,3,9.880559410697128,True,0.06035578144853875,0.9396442185514613,0.9396442185514613
ibm,Random Forest,0,154,-1,-1,leaf,,0.0,3,15.473684210526315,True,0.0,1.0,1.0
ibm,Random Forest,0,155,-1,-1,leaf,,0.0,2,1.7890466531440161,True,1.0,0.0,0.0
ibm,Random Forest,0,156,157,158,num__YearsAtCompany,5.5,2.6645352591003757e-15,7,7.752535496957403,False,1.0,0.0,0.0
ibm,Random Forest,0,157,-1,-1,leaf,,0.0,4,5.367139959432048,True,1.0,0.0,0.0
ibm,Random Forest,0,158,-1,-1,leaf,,0.0,3,2.385395537525355,True,1.0,0.0,0.0
ibm,Random Forest,0,159,160,161,num__Education,3.0,1.199040866595169e-14,5,4.77079107505071,False,1.0,0.0,0.0
ibm,Random Forest,0,160,-1,-1,leaf,,0.0,3,3.5780933062880322,True,1.0,0.0,0.0
ibm,Random Forest,0,161,-1,-1,leaf,,0.0,2,1.1926977687626774,True,1.0,0.0,0.0
ibm,Random Forest,0,162,163,186,cat__Gender_Male,0.5,0.39676280089258453,392,476.4576491939773,False,0.7271972701281955,0.2728027298718076,0.27280272987180676
ibm,Random Forest,0,163,164,179,cat__BusinessTravel_Travel_Frequently,0.5,0.2854456797006034,164,179.43824063200643,False,0.8275319223368898,0.1724680776631096,0.1724680776631097
ibm,Random Forest,0,164,165,170,num__YearsWithCurrManager,0.5,0.2209987265655342,137,146.7834311946197,False,0.8734978403113374,0.12650215968866244,0.12650215968866246
ibm,Random Forest,0,165,166,167,num__Age,38.5,0.48896912967089345,16,21.807537098323902,False,0.57426597582038,0.42573402417962003,0.42573402417962003
ibm,Random Forest,0,166,-1,-1,leaf,,0.0,9,7.1561866125760645,True,1.0,0.0,0.0
ibm,Random Forest,0,167,168,169,num__Age,41.5,0.46426140456380816,7,14.651350485747837,False,0.36632390745501286,0.6336760925449871,0.6336760925449871
ibm,Random Forest,0,168,-1,-1,leaf,,0.20176187130707246,3,10.476908295078466,True,0.11384062312762133,0.8861593768723787,0.8861593768723787
ibm,Random Forest,0,169,-1,-1,leaf,,0.0,4,4.174442190669371,True,1.0,0.0,0.0
ibm,Random Forest,0,170,171,174,num__WorkLifeBalance,1.5,0.13753860390256623,121,124.97589409629568,False,0.9257119895524635,0.07428801044753619,0.07428801044753622
ibm,Random Forest,0,171,172,173,num__NumCompaniesWorked,7.5,0.4998271122191107,4,6.0764812640119565,False,0.490702479338843,0.5092975206611571,0.5092975206611571
ibm,Random Forest,0,172,-1,-1,leaf,,0.0,2,2.385395537525355,True,1.0,0.0,0.0
ibm,Random Forest,0,173,-1,-1,leaf,,0.2709229950483595,2,3.6910857264866017,True,0.16156462585034012,0.8384353741496599,0.8384353741496599
ibm,Random Forest,0,174,175,178,num__TrainingTimesLastYear,1.5,0.09869303666967577,117,118.89941283228372,False,0.9479436143815004,0.05205638561849948,0.052056385618499484
ibm,Random Forest,0,175,176,177,num__YearsAtCompany,9.5,0.4974683421055971,9,11.556613643642574,False,0.4644215100488865,0.5355784899511136,0.5355784899511136
ibm,Random Forest,0,176,-1,-1,leaf,,0.0,7,5.367139959432048,True,1.0,0.0,0.0
ibm,Random Forest,0,177,-1,-1,leaf,,0.0,2,6.189473684210526,True,0.0,1.0,1.0
ibm,Random Forest,0,178,-1,-1,leaf,,1.1102230246251565e-16,108,107.34279918864112,True,1.0,0.0,0.0
ibm,Random Forest,0,179,180,181,num__TotalWorkingYears,5.5,0.47075910974411583,27,32.65480943738657,False,0.6209150326797386,0.3790849673202614,0.3790849673202614
ibm,Random Forest,0,180,-1,-1,leaf,,0.1603168341233363,3,6.785822568591865,True,0.08788159111933395,0.9121184088806661,0.9121184088806661
ibm,Random Forest,0,181,182,183,cat__MaritalStatus_Divorced,0.5,0.36403171921257715,24,25.868986868794703,False,0.7607376850279058,0.23926231497209416,0.23926231497209416
ibm,Random Forest,0,182,-1,-1,leaf,,0.0,16,14.312373225152129,True,1.0,0.0,0.0
ibm,Random Forest,0,183,184,185,num__TotalWorkingYears,13.0,0.4974683421055971,8,11.556613643642574,False,0.4644215100488865,0.5355784899511136,0.5355784899511136
ibm,Random Forest,0,184,-1,-1,leaf,,0.2709229950483595,3,7.382171452973203,True,0.16156462585034012,0.8384353741496599,0.8384353741496599
ibm,Random Forest,0,185,-1,-1,leaf,,0.0,5,4.174442190669371,True,1.0,0.0,0.0
ibm,Random Forest,0,186,187,190,num__MonthlyIncome,2087.0,0.444500788817646,228,297.0194085619728,False,0.6665821286668377,0.33341787133316436,0.33341787133316364
ibm,Random Forest,0,187,188,189,num__YearsAtCompany,3.5,0.08769595427864185,4,12.97529625280239,False,0.045960328979196906,0.9540396710208031,0.9540396710208031
ibm,Random Forest,0,188,-1,-1,leaf,,0.0,2,9.284210526315789,True,0.0,1.0,1.0
ibm,Random Forest,0,189,-1,-1,leaf,,0.2709229950483595,2,3.6910857264866017,True,0.16156462585034012,0.8384353741496599,0.8384353741496599
ibm,Random Forest,0,190,191,242,num__YearsSinceLastPromotion,6.5,0.42400265282064487,224,284.0441123091708,False,0.6949324846957954,0.30506751530420523,0.305067515304205
ibm,Random Forest,0,191,192,209,cat__MaritalStatus_Married,0.5,0.3771715651006057,184,220.89390413152609,False,0.7478189206854415,0.2521810793145579,0.2521810793145581
ibm,Random Forest,0,192,193,202,cat__JobRole_Research Scientist,0.5,0.16588572076062347,101,101.71828760542346,False,0.9087262404344606,0.09127375956553922,0.09127375956553924
ibm,Random Forest,0,193,194,199,num__Education,2.5,0.07435430540351151,79,80.023742927298,False,0.9613272670222779,0.038672732977721974,0.03867273297772198
