Dataset,Model,Tree_Index,Node,Left_Child,Right_Child,Feature,Threshold,Impurity,Samples,Weighted_Samples,Is_Leaf,Value_0,Value_1,Positive_Probability
ibm,Decision Tree,,16,-1,-1,leaf,,0.9669934657497717,9,7.865527917155973,True,0.6065442936951316,0.3934557063048683,0.3934557063048683
ibm,Decision Tree,,17,18,19,cat__OverTime_No,0.5,0.9725570969926027,27,31.09174762463969,False,0.402786190187765,0.597213809812235,0.597213809812235
ibm,Decision Tree,,18,-1,-1,leaf,,0.4804177317907481,8,17.26273086367033,True,0.10363636363636364,0.8963636363636364,0.8963636363636364
ibm,Decision Tree,,19,20,21,num__MonthlyIncome,1418.5,0.7670201646093784,19,13.82901676096936,False,0.7762142532909668,0.22378574670903315,0.22378574670903315
ibm,Decision Tree,,20,-1,-1,leaf,,0.9878802920829675,5,5.480132379630618,True,0.4352806414662085,0.5647193585337915,0.5647193585337915
ibm,Decision Tree,,21,-1,-1,leaf,,0.0,14,8.348884381338742,True,1.0,0.0,0.0
ibm,Decision Tree,,22,23,72,cat__OverTime_Yes,0.5,0.9888675308935434,1080,996.3294971708997,False,0.5620345518466711,0.4379654481533357,0.43796544815333277
ibm,Decision Tree,,23,24,41,num__NumCompaniesWorked,4.5,0.9092669067422727,767,619.7948115725313,False,0.6754443712969085,0.3245556287030992,0.32455562870309673
ibm,Decision Tree,,24,25,40,cat__BusinessTravel_Non-Travel,0.5,0.8106756849839458,581,433.9222803458906,False,0.7503797468354472,0.24962025316455957,0.2496202531645579
ibm,Decision Tree,,25,26,31,num__WorkLifeBalance,1.5,0.8467146418516089,517,395.7559517454858,False,0.7263066063922663,0.27369339360774303,0.2736933936077405
ibm,Decision Tree,,26,27,30,num__PercentSalaryHike,17.5,0.9573062127589256,25,29.899049855877013,False,0.37896283854713414,0.6210371614528658,0.6210371614528658
ibm,Decision Tree,,27,28,29,num__MonthlyIncome,4269.5,0.8283330257133295,17,25.128258780826304,False,0.2610542093429927,0.7389457906570073,0.7389457906570073
ibm,Decision Tree,,28,-1,-1,leaf,,0.4804177317907481,8,17.26273086367033,True,0.10363636363636364,0.8963636363636364,0.8963636363636364
ibm,Decision Tree,,29,-1,-1,leaf,,0.966993465749769,9,7.865527917155973,True,0.6065442936951316,0.3934557063048683,0.3934557063048683
ibm,Decision Tree,,30,-1,-1,leaf,,0.0,8,4.77079107505071,True,1.0,0.0,0.0
ibm,Decision Tree,,31,32,33,num__Age,26.5,0.8037552914293773,492,365.85690188961007,False,0.7546927010054625,0.24530729899454537,0.24530729899454345
ibm,Decision Tree,,32,-1,-1,leaf,,0.0,41,24.450304259634887,True,1.0,0.0,0.0
ibm,Decision Tree,,33,34,37,cat__JobRole_Sales Representative,0.5,0.8310543460140309,451,341.40659762997586,False,0.7371246805302812,0.26287531946972753,0.2628753194697252
ibm,Decision Tree,,34,35,36,cat__MaritalStatus_Divorced,0.5,0.7934433472087055,438,323.6605103021233,False,0.7609581070597428,0.23904189294026462,0.23904189294026287
ibm,Decision Tree,,35,-1,-1,leaf,,0.8556778491743025,344,265.10532721255515,True,0.7198333017616996,0.2801666982383022,0.2801666982383017
ibm,Decision Tree,,36,-1,-1,leaf,,0.29838914362521907,94,58.55518308956992,True,0.9471483704974267,0.05285162950257276,0.052851629502572786
ibm,Decision Tree,,37,38,39,num__TrainingTimesLastYear,2.5,0.8842540218483659,13,17.7460873278531,False,0.30244074991156705,0.697559250088433,0.697559250088433
ibm,Decision Tree,,38,-1,-1,leaf,,0.0,5,2.9817444219066935,True,1.0,0.0,0.0
ibm,Decision Tree,,39,-1,-1,leaf,,0.6380395316973331,8,14.764342905946407,True,0.16156462585034012,0.8384353741496599,0.8384353741496599
ibm,Decision Tree,,40,-1,-1,leaf,,0.0,64,38.166328600405706,True,1.0,0.0,0.0
ibm,Decision Tree,,41,42,61,num__Age,37.5,0.9999992595251501,186,185.87253122664708,False,0.5005065856129696,0.49949341438703043,0.49949341438703043
ibm,Decision Tree,,42,43,52,num__StockOptionLevel,0.5,0.9018911305404964,82,108.86191950464409,False,0.3177257525083609,0.6822742474916379,0.6822742474916388
ibm,Decision Tree,,43,44,47,num__JobSatisfaction,1.5,0.6196887326325305,35,65.84319419237752,False,0.15397082658022682,0.8460291734197727,0.846029173419773
ibm,Decision Tree,,44,45,46,num__Age,28.5,0.2288780584184795,12,32.14006618981531,False,0.037109375,0.962890625,0.962890625
ibm,Decision Tree,,45,-1,-1,leaf,,0.5113928420274272,5,10.476908295078466,True,0.11384062312762133,0.8861593768723787,0.8861593768723787
ibm,Decision Tree,,46,-1,-1,leaf,,0.0,7,21.66315789473684,True,0.0,1.0,1.0
ibm,Decision Tree,,47,48,51,num__YearsInCurrentRole,3.5,0.8348046421982317,23,33.703128002562195,False,0.2654125535481467,0.734587446451853,0.7345874464518531
ibm,Decision Tree,,48,49,50,num__MonthlyRate,19873.5,0.6760398914168356,17,30.125034696274152,False,0.17816211710773078,0.8218378828922692,0.8218378828922692
ibm,Decision Tree,,49,-1,-1,leaf,,0.4664252669556668,11,24.048553432262196,True,0.09919081179848603,0.900809188201514,0.900809188201514
ibm,Decision Tree,,50,-1,-1,leaf,,0.9997505612797518,6,6.0764812640119565,True,0.490702479338843,0.5092975206611571,0.5092975206611571
ibm,Decision Tree,,51,-1,-1,leaf,,2.883083853433423e-15,6,3.5780933062880322,True,1.0,0.0,0.0
ibm,Decision Tree,,52,53,58,num__PercentSalaryHike,14.5,0.9864723140550664,47,43.01872531226651,False,0.5683642200496127,0.4316357799503862,0.4316357799503867
ibm,Decision Tree,,53,54,57,num__YearsAtCompany,4.5,0.9655105084247013,26,30.495398740258352,False,0.3911074516261836,0.6088925483738163,0.6088925483738163
ibm,Decision Tree,,54,55,56,cat__Gender_Female,0.5,0.8283330257133295,17,25.128258780826304,False,0.2610542093429927,0.7389457906570073,0.7389457906570073
ibm,Decision Tree,,55,-1,-1,leaf,,0.5671419559163836,9,17.85907974805167,True,0.1335676625659051,0.8664323374340949,0.8664323374340949
ibm,Decision Tree,,56,-1,-1,leaf,,0.9840267797485653,8,7.269179032774634,True,0.57426597582038,0.42573402417962003,0.42573402417962003
ibm,Decision Tree,,57,-1,-1,leaf,,0.0,9,5.367139959432048,True,1.0,0.0,0.0
ibm,Decision Tree,,58,59,60,num__YearsInCurrentRole,1.5,7.367880958774292e-15,21,12.523326572008113,False,1.0,0.0,0.0
ibm,Decision Tree,,59,-1,-1,leaf,,0.0,5,2.9817444219066935,True,1.0,0.0,0.0
ibm,Decision Tree,,60,-1,-1,leaf,,0.0,16,9.54158215010142,True,1.0,0.0,0.0
ibm,Decision Tree,,61,62,63,num__YearsInCurrentRole,2.5,0.7968897330233946,104,77.01061172200298,False,0.7588849038148027,0.2411150961851966,0.24111509618519678
ibm,Decision Tree,,62,-1,-1,leaf,,0.0,44,26.239350912778903,True,1.0,0.0,0.0
ibm,Decision Tree,,63,64,65,num__HourlyRate,62.5,0.9473345788892411,60,50.771260809223946,False,0.63427299703264,0.3657270029673585,0.36572700296735905
ibm,Decision Tree,,64,-1,-1,leaf,,0.0,24,14.312373225152129,True,1.0,0.0,0.0
ibm,Decision Tree,,65,66,69,num__MonthlyIncome,13074.0,0.9997505612797528,36,36.458887584071746,False,0.49070247933884287,0.509297520661157,0.5092975206611571
ibm,Decision Tree,,66,67,68,num__DistanceFromHome,12.0,0.9573062127589254,25,29.899049855877013,False,0.37896283854713414,0.6210371614528658,0.6210371614528658
ibm,Decision Tree,,67,-1,-1,leaf,,0.8529652281477911,18,25.724607665207643,True,0.2781844802342606,0.7218155197657394,0.7218155197657394
ibm,Decision Tree,,68,-1,-1,leaf,,0.0,7,4.174442190669371,True,1.0,0.0,0.0
ibm,Decision Tree,,69,70,71,cat__Gender_Male,0.5,5.44582505648535e-15,11,6.559837728194726,False,1.0,0.0,0.0
ibm,Decision Tree,,70,-1,-1,leaf,,0.0,5,2.9817444219066935,True,1.0,0.0,0.0
ibm,Decision Tree,,71,-1,-1,leaf,,0.0,6,3.5780933062880322,True,1.0,0.0,0.0
ibm,Decision Tree,,72,73,82,num__MonthlyIncome,2476.0,0.9546962305447799,313,376.534685598376,False,0.37535635096611003,0.6246436490338939,0.6246436490338915
ibm,Decision Tree,,73,74,75,num__NumCompaniesWorked,0.5,0.48458795178709013,37,79.52783174975981,False,0.10498066145709997,0.8950193385428997,0.8950193385429001
ibm,Decision Tree,,74,-1,-1,leaf,,0.0,5,2.9817444219066935,True,1.0,0.0,0.0
ibm,Decision Tree,,75,76,79,num__DailyRate,888.0,0.36635807194105596,32,76.54608732785312,False,0.07011645071346562,0.9298835492865342,0.9298835492865344
ibm,Decision Tree,,76,77,78,num__YearsInCurrentRole,0.5,0.08869982754043151,18,53.20687520017081,False,0.011208117036337895,0.988791882963662,0.988791882963662
ibm,Decision Tree,,77,-1,-1,leaf,,0.26898231148607565,5,12.97529625280239,True,0.045960328979196906,0.9540396710208031,0.9540396710208031
ibm,Decision Tree,,78,-1,-1,leaf,,0.0,13,40.23157894736842,True,0.0,1.0,1.0
ibm,Decision Tree,,79,80,81,num__YearsInCurrentRole,2.5,0.7306628011619347,14,23.339212127682288,False,0.20441097364174288,0.7955890263582571,0.7955890263582571
ibm,Decision Tree,,80,-1,-1,leaf,,0.32885562260979817,8,19.761118821394255,True,0.06035578144853875,0.9396442185514613,0.9396442185514613
ibm,Decision Tree,,81,-1,-1,leaf,,0.0,6,3.5780933062880322,True,1.0,0.0,0.0
ibm,Decision Tree,,82,83,98,num__EnvironmentSatisfaction,2.5,0.9921093057075966,276,297.0068538486168,False,0.4477533076890591,0.5522466923109447,0.5522466923109426
ibm,Decision Tree,,83,84,97,cat__JobRole_Research Director,0.5,0.8299714165428289,91,134.21616312586752,False,0.2621486366400073,0.7378513633599918,0.7378513633599925
ibm,Decision Tree,,84,85,90,num__StockOptionLevel,0.5,0.7804677734557388,82,128.84902316643544,False,0.23141381662281968,0.7685861833771797,0.7685861833771802
ibm,Decision Tree,,85,86,87,num__YearsAtCompany,1.5,0.518125945567636,37,77.02944379203589,False,0.11612745497514461,0.883872545024855,0.8838725450248553
ibm,Decision Tree,,86,-1,-1,leaf,,0.0,7,21.66315789473684,True,0.0,1.0,1.0
ibm,Decision Tree,,87,88,89,num__JobInvolvement,1.5,0.6380395316973333,30,55.36628589729905,False,0.16156462585034007,0.8384353741496595,0.8384353741496599
ibm,Decision Tree,,88,-1,-1,leaf,,0.0,5,15.473684210526315,True,0.0,1.0,1.0
ibm,Decision Tree,,89,-1,-1,leaf,,0.7678216558794908,25,39.89260168677272,True,0.22423288749016515,0.7757671125098345,0.7757671125098348
ibm,Decision Tree,,90,91,94,num__PercentSalaryHike,19.5,0.9725570969925996,45,51.819579374399524,False,0.4027861901877647,0.5972138098122346,0.597213809812235
ibm,Decision Tree,,91,92,93,num__MonthlyIncome,4179.0,0.9098623781372984,35,45.856090530586116,False,0.3251197809719369,0.6748802190280627,0.674880219028063
ibm,Decision Tree,,92,-1,-1,leaf,,0.42935903580119894,9,20.357467705775594,True,0.08788159111933395,0.9121184088806661,0.9121184088806661
ibm,Decision Tree,,93,-1,-1,leaf,,0.9993911787272528,26,25.498622824810504,True,0.5145248645987198,0.4854751354012802,0.4854751354012802
ibm,Decision Tree,,94,95,96,num__JobSatisfaction,2.5,8.649251560300252e-15,10,5.963488843813387,False,1.0,0.0,0.0
ibm,Decision Tree,,95,-1,-1,leaf,,0.0,5,2.9817444219066935,True,1.0,0.0,0.0
ibm,Decision Tree,,96,-1,-1,leaf,,0.0,5,2.9817444219066935,True,1.0,0.0,0.0
ibm,Decision Tree,,97,-1,-1,leaf,,3.844111804577896e-15,9,5.367139959432048,True,1.0,0.0,0.0
ibm,Decision Tree,,98,99,106,cat__MaritalStatus_Single,0.5,0.9704931254271278,185,162.7906907227505,False,0.6007789303204419,0.39922106967955784,0.39922106967955795
ibm,Decision Tree,,99,100,105,num__DailyRate,1221.5,0.862573532529625,140,108.47272339062704,False,0.714699074074074,0.28530092592592493,0.28530092592592526
ibm,Decision Tree,,100,101,102,num__DailyRate,403.5,0.936961909792813,105,87.60051243728,False,0.6467216051594412,0.3532783948405582,0.3532783948405584
ibm,Decision Tree,,101,-1,-1,leaf,,0.0,32,19.08316430020284,True,1.0,0.0,0.0
ibm,Decision Tree,,102,103,104,num__HourlyRate,69.5,0.9932503661176841,73,68.51734813707706,False,0.5483279890059547,0.45167201099404425,0.45167201099404475
ibm,Decision Tree,,103,-1,-1,leaf,,0.9542911048477376,37,44.550400341624865,True,0.37480625616457647,0.6251937438354233,0.6251937438354234
ibm,Decision Tree,,104,-1,-1,leaf,,0.555034142674573,36,23.966947795452118,True,0.8708748035620744,0.1291251964379256,0.1291251964379256
ibm,Decision Tree,,105,-1,-1,leaf,,0.0,35,20.872210953346855,True,1.0,0.0,0.0
ibm,Decision Tree,,106,107,112,num__PercentSalaryHike,12.5,0.9531580162645508,45,54.31796733212346,False,0.37328094302553994,0.6267190569744592,0.6267190569744597
ibm,Decision Tree,,107,108,111,num__MonthlyRate,22026.5,0.6720278030661742,19,33.81612042276076,False,0.17635047336179688,0.8236495266382029,0.8236495266382031
ibm,Decision Tree,,108,109,110,num__DistanceFromHome,2.5,0.8842540218483744,13,17.7460873278531,False,0.30244074991156705,0.697559250088433,0.697559250088433
ibm,Decision Tree,,109,-1,-1,leaf,,0.0,6,3.5780933062880322,True,1.0,0.0,0.0
ibm,Decision Tree,,110,-1,-1,leaf,,0.5471298230779277,7,14.167994021565068,True,0.12627381479840497,0.8737261852015951,0.8737261852015951
ibm,Decision Tree,,111,-1,-1,leaf,,0.2288780584184795,6,16.070033094907654,True,0.037109375,0.962890625,0.962890625
ibm,Decision Tree,,112,113,114,cat__JobRole_Sales Executive,0.5,0.8835990598521377,26,20.501846909362655,False,0.6981016533986528,0.30189834660134723,0.30189834660134723
ibm,Decision Tree,,113,-1,-1,leaf,,0.0,20,11.926977687626774,True,1.0,0.0,0.0
ibm,Decision Tree,,114,-1,-1,leaf,,0.8529652281477911,6,8.57486922173588,True,0.2781844802342606,0.7218155197657394,0.7218155197657394
