Dataset,Model,Tree_Index,Node,Left_Child,Right_Child,Feature,Threshold,Impurity,Samples,Weighted_Samples,Is_Leaf,Value_0,Value_1,Positive_Probability
promotion,Decision Tree,,95,-1,-1,leaf,,0.19220322076978935,90,54.513659784205714,True,0.8922988524264442,0.10770114757355588,0.10770114757355585
promotion,Decision Tree,,96,97,98,num__length_of_service,6.5,0.4614583729927245,20,16.255532540488133,False,0.6388193556520017,0.36118064434799835,0.36118064434799835
promotion,Decision Tree,,97,-1,-1,leaf,,4.440892098500626e-16,15,8.19817012365377,True,1.0,0.0,0.0
promotion,Decision Tree,,98,-1,-1,leaf,,0.3954171736469341,5,8.057362416834364,True,0.2713268420287749,0.7286731579712251,0.7286731579712251
promotion,Decision Tree,,99,100,103,num__length_of_service,2.5,0.35755836541666375,3343,2316.9656401152174,False,0.766872286481135,0.23312771351884515,0.23312771351884976
promotion,Decision Tree,,100,101,102,cat__education_Bachelor's,0.5,0.4475999171427788,815,642.4455546163296,False,0.6618642685357411,0.3381357314642593,0.3381357314642591
promotion,Decision Tree,,101,-1,-1,leaf,,0.4996411603436657,123,125.79602447907509,True,0.4866052313134133,0.5133947686865867,0.5133947686865867
promotion,Decision Tree,,102,-1,-1,leaf,,0.41632916241505535,692,516.6495301372544,True,0.7045370841497263,0.29546291585027434,0.2954629158502741
promotion,Decision Tree,,103,104,105,num__avg_training_score,81.5,0.31130594657173594,2528,1674.5200854987977,False,0.807159611137486,0.1928403888624878,0.19284038886249286
promotion,Decision Tree,,104,-1,-1,leaf,,0.18177656439218381,772,464.5296013689786,True,0.8988881018580374,0.10111189814196307,0.10111189814196303
promotion,Decision Tree,,105,-1,-1,leaf,,0.3520929620564319,1756,1209.9904841297343,True,0.771943962925804,0.2280560370741735,0.2280560370741786
promotion,Decision Tree,,106,-1,-1,leaf,,-7.749356711883593e-14,43,252.4608998393145,True,0.0,1.0,1.0
promotion,Decision Tree,,107,108,125,num__avg_training_score,67.5,0.48327058922281896,1589,1379.6248364916087,False,0.5914587633229871,0.40854123667698256,0.408541236676995
promotion,Decision Tree,,108,109,118,num__avg_training_score,65.5,0.09185963184815116,1490,851.6240389122561,False,0.9517412800220545,0.04825871997794548,0.04825871997794548
promotion,Decision Tree,,109,110,115,cat__region_region_23,0.5,0.029264907052653166,1427,790.5685291814947,False,0.9851469328705205,0.014853067129479631,0.014853067129479631
promotion,Decision Tree,,110,111,112,cat__region_region_4,0.5,0.015209702823312798,1392,766.1148265173529,False,0.992336418100818,0.00766358189918202,0.00766358189918202
promotion,Decision Tree,,111,-1,-1,leaf,,0.0,1338,731.2767750299162,True,1.0,0.0,0.0
promotion,Decision Tree,,112,113,114,num__avg_training_score,63.5,0.2802524961237981,54,34.83805148743667,False,0.8314720982799331,0.1685279017200669,0.1685279017200669
promotion,Decision Tree,,113,-1,-1,leaf,,0.0,42,22.954876346230552,True,1.0,0.0,0.0
promotion,Decision Tree,,114,-1,-1,leaf,,0.4999297966462749,12,11.883175141206122,True,0.5059246668144753,0.4940753331855246,0.4940753331855246
promotion,Decision Tree,,115,116,117,num__age,36.5,0.3648975905424071,35,24.4537026641419,False,0.7599061460004309,0.24009385399956906,0.24009385399956906
promotion,Decision Tree,,116,-1,-1,leaf,,0.0,26,14.210161547666532,True,1.0,0.0,0.0
promotion,Decision Tree,,117,-1,-1,leaf,,0.489295351903807,9,10.243541116475368,True,0.42684042066758116,0.5731595793324189,0.5731595793324189
promotion,Decision Tree,,118,119,124,cat__recruitment_channel_sourcing,0.5,0.4992632601662682,63,61.05550973076137,False,0.519192965296357,0.4808070347036429,0.480807034703643
promotion,Decision Tree,,119,120,121,num__previous_year_rating,2.5,0.47147336960623054,38,47.391892858005086,False,0.3805708779363893,0.6194291220636107,0.6194291220636107
promotion,Decision Tree,,120,-1,-1,leaf,,0.0,7,3.8258127243717586,True,1.0,0.0,0.0
promotion,Decision Tree,,121,122,123,num__age,32.5,0.4395696646983923,31,43.56608013363333,False,0.3261748934969292,0.6738251065030707,0.6738251065030708
promotion,Decision Tree,,122,-1,-1,leaf,,0.4863224159403403,16,14.069353840847127,True,0.5826969892428373,0.4173030107571628,0.4173030107571628
promotion,Decision Tree,,123,-1,-1,leaf,,0.32455355688615106,15,29.496726292786196,True,0.20381893788271255,0.7961810621172875,0.7961810621172875
promotion,Decision Tree,,124,-1,-1,leaf,,0.0,25,13.66361687275628,True,1.0,0.0,0.0
promotion,Decision Tree,,125,126,129,num__avg_training_score,68.5,0.02048812346824025,99,528.0007975793104,False,0.0103512092674094,0.9896487907325906,0.9896487907325906
promotion,Decision Tree,,126,127,128,num__length_of_service,4.5,0.1909333216145882,16,46.01718809454577,False,0.10689271287254683,0.8931072871274532,0.8931072871274532
promotion,Decision Tree,,127,-1,-1,leaf,,0.06922054883455675,7,30.449007935787293,True,0.03589901359432384,0.9641009864056762,0.9641009864056762
promotion,Decision Tree,,128,-1,-1,leaf,,0.3707094622444588,9,15.568180158758476,True,0.2457456610443579,0.754254338955642,0.7542543389556421
promotion,Decision Tree,,129,130,131,cat__region_region_22,0.5,0.0022653256689968426,83,481.9836094847647,False,0.0011339486740939212,0.9988660513259061,0.9988660513259061
promotion,Decision Tree,,130,-1,-1,leaf,,0.0,62,364.0133904659878,True,0.0,1.0,1.0
promotion,Decision Tree,,131,132,133,num__age,39.5,0.00922287998681015,21,117.97021901877746,False,0.004632903790941145,0.9953670962090588,0.9953670962090588
promotion,Decision Tree,,132,-1,-1,leaf,,0.0,15,88.0677557579004,True,0.0,1.0,1.0
promotion,Decision Tree,,133,-1,-1,leaf,,0.03588702081288264,6,29.90246326087704,True,0.018277580349887905,0.9817224196501121,0.9817224196501121
promotion,Decision Tree,,134,135,148,cat__department_Analytics,0.5,0.40582142158235146,393,614.1399854109613,False,0.28299933362123963,0.7170006663787598,0.7170006663787603
promotion,Decision Tree,,135,136,143,cat__department_R&D,0.5,0.15155473114688411,120,390.3883425684992,False,0.08260015042341276,0.9173998495765875,0.9173998495765873
promotion,Decision Tree,,136,137,142,num__avg_training_score,89.5,0.009222879986809485,63,353.9106570563319,False,0.004632903790941152,0.9953670962090588,0.9953670962090588
promotion,Decision Tree,,137,138,139,cat__gender_f,0.5,0.033721080477130405,19,95.57857349982451,False,0.017154828375145863,0.9828451716248542,0.9828451716248542
promotion,Decision Tree,,138,-1,-1,leaf,,0.0,7,41.09828602035351,True,0.0,1.0,1.0
promotion,Decision Tree,,139,140,141,num__length_of_service,4.5,0.05838029916382992,12,54.48028747947099,False,0.030095913597162887,0.9699040864028371,0.9699040864028371
promotion,Decision Tree,,140,-1,-1,leaf,,0.03008888882194649,7,35.7736469780704,True,0.01527785733574462,0.9847221426642554,0.9847221426642554
promotion,Decision Tree,,141,-1,-1,leaf,,0.1100375679814346,5,18.706640501400578,True,0.058433225877124344,0.9415667741228757,0.9415667741228757
promotion,Decision Tree,,142,-1,-1,leaf,,0.0,44,258.3320835565078,True,0.0,1.0,1.0
promotion,Decision Tree,,143,144,147,num__age,29.5,0.2700939215745233,57,36.477685512167426,False,0.8390472521828454,0.16095274781715463,0.16095274781715463
promotion,Decision Tree,,144,145,146,num__age,28.5,0.49847100449088555,13,12.429719816116373,False,0.5276495525200188,0.4723504474799812,0.4723504474799812
promotion,Decision Tree,,145,-1,-1,leaf,,0.0,8,4.37235739928201,True,1.0,0.0,0.0
promotion,Decision Tree,,146,-1,-1,leaf,,0.3954171736469341,5,8.057362416834364,True,0.2713268420287749,0.7286731579712251,0.7286731579712251
promotion,Decision Tree,,147,-1,-1,leaf,,-4.440892098500626e-16,44,24.047965696051055,True,1.0,0.0,0.0
promotion,Decision Tree,,148,149,160,cat__region_region_22,0.5,0.4648112891810837,273,223.7516428424621,False,0.6326437160571842,0.3673562839428159,0.3673562839428159
promotion,Decision Tree,,149,150,159,cat__region_region_25,0.5,0.34875771292124513,228,156.56002013323592,False,0.7749929881640208,0.22500701183597915,0.22500701183597915
promotion,Decision Tree,,150,151,154,num__avg_training_score,90.5,0.22440837121980017,221,136.76029028201486,False,0.8712085860942602,0.12879141390573962,0.12879141390573964
promotion,Decision Tree,,151,152,153,cat__region_region_23,0.5,3.3306690738754696e-16,197,107.66930095731949,False,1.0,0.0,0.0
promotion,Decision Tree,,152,-1,-1,leaf,,0.0,192,104.93657758276824,True,1.0,0.0,0.0
promotion,Decision Tree,,153,-1,-1,leaf,,0.0,5,2.7327233745512562,True,1.0,0.0,0.0
promotion,Decision Tree,,154,155,158,num__age,30.5,0.47775462573157734,24,29.09098932469535,False,0.39453584905660377,0.6054641509433963,0.6054641509433963
promotion,Decision Tree,,155,156,157,num__length_of_service,4.0,0.2932086897501166,10,21.439363875951834,False,0.17844805221404478,0.8215519477859552,0.8215519477859552
promotion,Decision Tree,,156,-1,-1,leaf,,0.21502573346491882,5,13.38200145911747,True,0.12252532102465383,0.8774746789753463,0.8774746789753463
promotion,Decision Tree,,157,-1,-1,leaf,,0.3954171736469342,5,8.057362416834364,True,0.2713268420287749,0.7286731579712251,0.7286731579712251
promotion,Decision Tree,,158,-1,-1,leaf,,-4.440892098500626e-16,14,7.651625448743517,True,1.0,0.0,0.0
promotion,Decision Tree,,159,-1,-1,leaf,,0.1964463887692277,7,19.79972985122108,True,0.11041457212135548,0.8895854278786446,0.8895854278786446
promotion,Decision Tree,,160,161,170,num__age,32.5,0.42076807872490496,45,67.19162270922617,False,0.30096241400793805,0.699037585992062,0.699037585992062
promotion,Decision Tree,,161,162,165,num__age,27.5,0.34129359726386643,32,60.0865419353929,False,0.21830299723272398,0.781697002767276,0.781697002767276
promotion,Decision Tree,,162,163,164,num__length_of_service,1.5,0.44791337032217116,13,17.75435885839948,False,0.33862058731388806,0.6613794126861119,0.6613794126861119
promotion,Decision Tree,,163,-1,-1,leaf,,0.0,6,3.2792680494615074,True,1.0,0.0,0.0
promotion,Decision Tree,,164,-1,-1,leaf,,0.3062941761706056,7,14.475090808937972,True,0.18878799522721296,0.8112120047727871,0.8112120047727871
promotion,Decision Tree,,165,166,169,num__no_of_trainings,1.5,0.27934094915791985,19,42.33218307699342,False,0.167841114192259,0.832158885807741,0.832158885807741
promotion,Decision Tree,,166,167,168,cat__gender_f,0.5,0.43347086592520134,12,17.20781418348923,False,0.3176142356503691,0.6823857643496308,0.6823857643496308
promotion,Decision Tree,,167,-1,-1,leaf,,0.26464259482182706,6,13.928546134027723,True,0.1569567044976881,0.8430432955023118,0.8430432955023119
promotion,Decision Tree,,168,-1,-1,leaf,,-2.220446049250313e-16,6,3.2792680494615074,True,1.0,0.0,0.0
promotion,Decision Tree,,169,-1,-1,leaf,,0.12200349063157268,7,25.124368893504187,True,0.06526070492280804,0.934739295077192,0.934739295077192
promotion,Decision Tree,,170,-1,-1,leaf,,0.0,13,7.105080773833266,True,1.0,0.0,0.0
promotion,Decision Tree,,171,172,173,num__avg_training_score,67.5,0.12441792418850828,129,459.2029131500885,False,0.06665136678906579,0.9333486332109343,0.9333486332109343
promotion,Decision Tree,,172,-1,-1,leaf,,0.0,12,6.558536098923015,True,1.0,0.0,0.0
promotion,Decision Tree,,173,174,189,num__avg_training_score,85.5,0.10061033852459922,117,452.64437705116546,False,0.05312772435773073,0.9468722756422694,0.9468722756422692
promotion,Decision Tree,,174,175,184,cat__department_Technology,0.5,0.152727141664314,83,268.99804779344134,False,0.08330295277282922,0.9166970472271712,0.9166970472271707
promotion,Decision Tree,,175,176,183,cat__department_Operations,0.5,0.11003756798143438,60,224.479686016807,False,0.05843322587712432,0.9415667741228757,0.9415667741228757
promotion,Decision Tree,,176,177,178,num__avg_training_score,69.5,0.16139567876233918,47,148.15429769329333,False,0.08853656223325214,0.9114634377667477,0.9114634377667479
promotion,Decision Tree,,177,-1,-1,leaf,,0.0,6,3.2792680494615074,True,1.0,0.0,0.0
promotion,Decision Tree,,178,179,182,cat__department_Finance,0.5,0.12658860051581944,41,144.8750296438318,False,0.06790545046009851,0.9320945495399015,0.9320945495399015
promotion,Decision Tree,,179,180,181,num__avg_training_score,76.0,0.1558183735588442,36,115.519111057865,False,0.0851617023217625,0.9148382976782375,0.9148382976782375
promotion,Decision Tree,,180,-1,-1,leaf,,0.0,7,3.8258127243717586,True,1.0,0.0,0.0
promotion,Decision Tree,,181,-1,-1,leaf,,0.10185733087322313,29,111.69329833349325,True,0.053825892096607195,0.9461741079033928,0.9461741079033928
promotion,Decision Tree,,182,-1,-1,leaf,,0.0,5,29.35591858596679,True,0.0,1.0,1.0
promotion,Decision Tree,,183,-1,-1,leaf,,0.0,13,76.32538832351368,True,0.0,1.0,1.0
promotion,Decision Tree,,184,185,186,num__avg_training_score,79.5,0.33029587967577156,23,44.51836177663442,False,0.20870623047838238,0.7912937695216177,0.7912937695216177
promotion,Decision Tree,,185,-1,-1,leaf,,0.0,9,4.918902074192261,True,1.0,0.0,0.0
promotion,Decision Tree,,186,187,188,num__length_of_service,5.0,0.19644638876922693,14,39.59945970244216,False,0.11041457212135548,0.8895854278786446,0.8895854278786446
promotion,Decision Tree,,187,-1,-1,leaf,,0.10020140816777434,8,30.995552610697544,True,0.05289900926511839,0.9471009907348816,0.9471009907348816
promotion,Decision Tree,,188,-1,-1,leaf,,0.43347086592520223,6,8.603907091744615,True,0.3176142356503691,0.6823857643496308,0.6823857643496308
promotion,Decision Tree,,189,190,191,cat__department_Analytics,0.5,0.017697005164158175,34,183.64632925772491,False,0.008928215616168023,0.991071784383832,0.991071784383832
promotion,Decision Tree,,190,-1,-1,leaf,,0.0,27,158.52196036422072,True,0.0,1.0,1.0
promotion,Decision Tree,,191,-1,-1,leaf,,0.12200349063157223,7,25.124368893504187,True,0.06526070492280804,0.934739295077192,0.934739295077192
promotion,Decision Tree,,192,193,194,cat__region_region_16,0.5,3.098632461728812e-13,137,804.3521692554906,False,0.0,1.0,1.0
promotion,Decision Tree,,193,-1,-1,leaf,,0.0,128,751.5115158007501,True,0.0,1.0,1.0
